rider_id,avg_trip_miles,std_trip_miles,avg_trip_duration,pct_shared_rides,pct_weekend_rides,pct_night_rides,pct_commute_hour_rides,total_trips
Commuter_066,4.065744680851064,3.8593448910242056,31.414893617021278,0.0,0.2553191489361702,0.0,1.0,94
Commuter_067,5.145754716981132,4.395207335293256,30.754716981132077,0.0,0.18867924528301888,0.0,1.0,106
Commuter_068,4.5762264150943395,3.5266885730250004,29.5,0.0,0.3018867924528302,0.0,1.0,106
Commuter_069,4.6802,4.111529976477704,32.65,0.0,0.22,0.0,1.0,100
Commuter_070,5.449468085106383,5.633136097651948,30.851063829787233,0.0,0.23404255319148937,0.0,1.0,94
Commuter_071,4.534056603773585,3.879030261314556,33.0188679245283,0.0,0.19811320754716982,0.0,1.0,106
Commuter_072,4.603097345132743,5.084309912375737,32.902654867256636,0.0,0.26548672566371684,0.0,1.0,113
Commuter_073,5.036632653061225,5.202282200195331,32.714285714285715,0.0,0.3877551020408163,0.0,1.0,98
Commuter_074,4.7402678571428565,4.879271186867315,31.0,0.0,0.21428571428571427,0.0,1.0,112
Commuter_075,5.450659340659341,5.439284634785841,32.362637362637365,0.0,0.23076923076923078,0.0,1.0,91
Commuter_076,5.0473275862068965,4.661245095420342,31.767241379310345,0.0,0.27586206896551724,0.0,1.0,116
Commuter_077,5.05680412371134,5.176002629602257,34.97938144329897,0.0,0.35051546391752575,0.0,1.0,97
Commuter_078,4.219351851851852,4.312825964524526,30.333333333333332,0.0,0.2962962962962963,0.0,1.0,108
Commuter_079,5.842553191489362,5.16563852472354,32.212765957446805,0.0,0.3617021276595745,0.0,1.0,94
Commuter_080,5.368952380952381,6.353782629240136,32.628571428571426,0.0,0.2761904761904762,0.0,1.0,105
Commuter_081,5.024774774774775,4.715583227564241,31.43243243243243,0.0,0.2702702702702703,0.0,1.0,111
Commuter_082,4.417222222222223,4.835145250663683,32.620370370370374,0.0,0.3333333333333333,0.0,1.0,108
Commuter_083,5.165416666666666,4.990350460568702,31.9375,0.0,0.2708333333333333,0.0,1.0,96
Commuter_084,4.9693023255813955,5.26687110837448,33.19767441860465,0.0,0.18604651162790697,0.0,1.0,86
Commuter_085,4.7346875,4.535524330653224,30.666666666666668,0.0,0.25,0.0,1.0,96
Commuter_086,4.921308411214953,6.165464998624857,31.42056074766355,0.0,0.22429906542056074,0.0,1.0,107
Commuter_087,5.19196261682243,4.713536195924184,31.05607476635514,0.0,0.22429906542056074,0.0,1.0,107
Commuter_088,5.156923076923078,4.800508281527665,32.74038461538461,0.0,0.25961538461538464,0.0,1.0,104
Commuter_089,5.181711711711712,5.1422250001821155,30.45945945945946,0.0,0.23423423423423423,0.0,1.0,111
Commuter_090,6.238354430379746,5.093407863860931,32.962025316455694,0.0,0.22784810126582278,0.0,1.0,79
Commuter_091,5.018019801980198,5.070726184641009,29.92079207920792,0.0,0.22772277227722773,0.0,1.0,101
Commuter_092,5.111650485436893,5.310040452024081,35.728155339805824,0.0,0.2621359223300971,0.0,1.0,103
Commuter_093,5.438555555555556,4.668400000459969,28.91111111111111,0.0,0.28888888888888886,0.0,1.0,90
Commuter_094,5.507047619047619,6.225839597968589,30.752380952380953,0.0,0.2571428571428571,0.0,1.0,105
Commuter_095,4.6888297872340425,4.915323167573402,30.617021276595743,0.0,0.20212765957446807,0.0,1.0,94
Commuter_096,4.895894736842106,4.158475194857918,32.71578947368421,0.0,0.28421052631578947,0.0,1.0,95
Commuter_097,5.1732000000000005,4.836861383211642,29.83,0.0,0.31,0.0,1.0,100
Commuter_098,4.78421568627451,4.955026937668336,32.59803921568628,0.0,0.30392156862745096,0.0,1.0,102
Commuter_099,5.108478260869566,4.902702312659333,33.28260869565217,0.0,0.2717391304347826,0.0,1.0,92
Commuter_100,6.041,6.586326132161383,30.82,0.0,0.15,0.0,1.0,100
Commuter_101,5.475806451612903,5.288393016906201,31.731182795698924,0.0,0.24731182795698925,0.0,1.0,93
Commuter_102,4.796095238095238,4.753064091727911,29.933333333333334,0.0,0.23809523809523808,0.0,1.0,105
Commuter_103,5.363431372549019,4.779068738791598,32.029411764705884,0.0,0.29411764705882354,0.0,1.0,102
Commuter_104,5.422685185185185,4.470076962368556,31.425925925925927,0.0,0.28703703703703703,0.0,1.0,108
Commuter_105,5.573304347826086,5.197368889300832,32.130434782608695,0.0,0.25217391304347825,0.0,1.0,115
Commuter_106,4.787155172413793,4.675429169984102,31.57758620689655,0.0,0.31896551724137934,0.0,1.0,116
Commuter_107,4.764516129032258,4.339505210256777,34.473118279569896,0.0,0.2903225806451613,0.0,1.0,93
Commuter_108,4.480638297872341,5.020596462125467,36.223404255319146,0.0,0.26595744680851063,0.0,1.0,94
Commuter_109,4.16734693877551,4.093625809737033,32.5,0.0,0.24489795918367346,0.0,1.0,98
Commuter_110,4.961666666666666,4.79507917801493,32.11764705882353,0.0,0.29411764705882354,0.0,1.0,102
Commuter_111,5.384811320754717,6.618948446353821,31.943396226415093,0.0,0.27358490566037735,0.0,1.0,106
Commuter_112,4.453826086956521,5.726143581885293,31.0,0.0,0.2956521739130435,0.0,1.0,115
Commuter_113,4.3828,4.232342064807068,33.61,0.0,0.24,0.0,1.0,100
Commuter_114,5.111666666666666,4.874652635599484,32.2037037037037,0.0,0.3333333333333333,0.0,1.0,108
Commuter_115,5.024395604395605,5.182817811189245,32.94505494505494,0.0,0.25274725274725274,0.0,1.0,91
Commuter_116,4.173663366336634,4.702690660201302,30.405940594059405,0.0,0.2376237623762376,0.0,1.0,101
Commuter_117,5.204444444444444,4.7039188938056276,30.212962962962962,0.0,0.3055555555555556,0.0,1.0,108
Commuter_118,5.246576576576577,5.856446874326616,31.054054054054053,0.0,0.2972972972972973,0.0,1.0,111
Commuter_119,6.3319607843137256,6.33983634095787,32.36274509803921,0.0,0.27450980392156865,0.0,1.0,102
Commuter_120,4.8262,4.509751898033659,31.04,0.0,0.29,0.0,1.0,100
Commuter_121,5.46804347826087,6.192706848219039,34.82608695652174,0.0,0.21739130434782608,0.0,1.0,92
Commuter_122,4.60808988764045,4.391481132520433,32.52808988764045,0.0,0.3707865168539326,0.0,1.0,89
Commuter_123,5.5668999999999995,6.1703541301054265,30.91,0.0,0.22,0.0,1.0,100
Commuter_124,4.916777777777778,4.829875385783494,29.444444444444443,0.0,0.25555555555555554,0.0,1.0,90
Commuter_125,5.24734693877551,5.968312640545886,32.91836734693877,0.0,0.22448979591836735,0.0,1.0,98
Commuter_126,4.789589041095891,5.825779737596451,29.08219178082192,0.0,0.2465753424657534,0.0,1.0,73
Commuter_127,5.211538461538462,5.364592958169109,32.7032967032967,0.0,0.24175824175824176,0.0,1.0,91
Commuter_128,5.6928,5.175509164431177,32.2,0.0,0.26,0.0,1.0,100
Commuter_129,5.291946902654868,5.034287412053021,32.24778761061947,0.0,0.26548672566371684,0.0,1.0,113
Commuter_130,6.244130434782609,6.809814209302439,36.29347826086956,0.0,0.1956521739130435,0.0,1.0,92
Commuter_131,4.522792792792793,4.26174765072887,32.207207207207205,0.0,0.3063063063063063,0.0,1.0,111
Commuter_132,4.596666666666666,4.485243044965768,32.75213675213675,0.0,0.2222222222222222,0.0,1.0,117
Commuter_133,4.441263157894737,4.050048395325578,29.91578947368421,0.0,0.29473684210526313,0.0,1.0,95
Commuter_134,5.425609756097561,5.573015474180848,34.646341463414636,0.0,0.3048780487804878,0.0,1.0,82
Commuter_135,4.95436170212766,4.010975415250424,33.06382978723404,0.0,0.2765957446808511,0.0,1.0,94
Commuter_136,4.291379310344828,3.872857599029128,30.95402298850575,0.0,0.3448275862068966,0.0,1.0,87
Commuter_137,4.096304347826087,4.5870905134825914,33.75,0.0,0.2608695652173913,0.0,1.0,92
Commuter_138,5.482187499999999,5.778332340576983,30.71875,0.0,0.3125,0.0,1.0,96
Commuter_139,4.726736842105264,3.7361182615187323,32.810526315789474,0.0,0.16842105263157894,0.0,1.0,95
Commuter_140,4.416826923076924,5.408179218109403,28.26923076923077,0.0,0.27884615384615385,0.0,1.0,104
Commuter_141,5.174705882352941,4.795203106139682,32.55294117647059,0.0,0.32941176470588235,0.0,1.0,85
Commuter_142,4.459904761904762,4.206049785551142,30.323809523809523,0.0,0.3238095238095238,0.0,1.0,105
Commuter_143,4.990729166666667,5.438540873353841,33.447916666666664,0.0,0.3020833333333333,0.0,1.0,96
Commuter_144,5.726666666666667,5.879153038443395,34.077777777777776,0.0,0.3,0.0,1.0,90
Commuter_145,4.630344827586207,4.294962049948143,34.51724137931034,0.0,0.25,0.0,1.0,116
Commuter_146,6.072870370370371,6.8059785498062135,33.80555555555556,0.0,0.25925925925925924,0.0,1.0,108
Commuter_147,4.916279069767442,4.31089346451293,32.825581395348834,0.0,0.32558139534883723,0.0,1.0,86
Commuter_148,4.791176470588235,4.811300133647335,34.411764705882355,0.0,0.2647058823529412,0.0,1.0,136
Commuter_149,4.712325581395349,4.645598720210371,30.74418604651163,0.0,0.2558139534883721,0.0,1.0,86
Commuter_150,4.699892473118279,5.032386955170791,31.043010752688172,0.0,0.25806451612903225,0.0,1.0,93
Commuter_151,4.858021978021978,4.9136352733502315,34.043956043956044,0.0,0.25274725274725274,0.0,1.0,91
Commuter_152,4.853061224489796,4.419988433105932,33.51020408163265,0.0,0.32653061224489793,0.0,1.0,98
Commuter_153,4.8817475728155335,4.949116662554782,34.42718446601942,0.0,0.3300970873786408,0.0,1.0,103
Commuter_154,5.276952380952381,5.275444954585772,33.542857142857144,0.0,0.2761904761904762,0.0,1.0,105
Commuter_155,4.3513636363636365,4.154357384650423,31.2,0.0,0.19090909090909092,0.0,1.0,110
Commuter_156,4.7006,4.182309260142623,31.22,0.0,0.28,0.0,1.0,100
Commuter_157,4.86247311827957,4.900357497143753,32.88172043010753,0.0,0.27956989247311825,0.0,1.0,93
Commuter_158,4.5748235294117645,3.69517562304609,32.8,0.0,0.24705882352941178,0.0,1.0,85
Commuter_159,5.45621052631579,4.682841740195562,31.757894736842104,0.0,0.28421052631578947,0.0,1.0,95
Commuter_160,5.631142857142857,6.721335620802799,33.23809523809524,0.0,0.26666666666666666,0.0,1.0,105
Commuter_161,4.7958181818181815,5.028977203145598,31.845454545454544,0.0,0.23636363636363636,0.0,1.0,110
Commuter_162,5.155168539325842,5.369151810524035,31.629213483146067,0.0,0.19101123595505617,0.0,1.0,89
Commuter_163,4.475208333333334,4.894008792534349,32.989583333333336,0.0,0.2604166666666667,0.0,1.0,96
Commuter_164,4.590729166666667,4.4171410722539735,31.916666666666668,0.0,0.2604166666666667,0.0,1.0,96
Commuter_165,4.2245,4.036743455716839,32.96,0.0,0.33,0.0,1.0,100
Commuter_166,5.136018518518519,4.421921166573663,31.90740740740741,0.0,0.2962962962962963,0.0,1.0,108
Commuter_167,5.412135922330098,6.294849225013869,31.718446601941746,0.0,0.23300970873786409,0.0,1.0,103
Commuter_168,5.099191919191919,5.634891788028513,31.505050505050505,0.0,0.23232323232323232,0.0,1.0,99
Commuter_169,4.803617021276596,5.044695468299271,32.07446808510638,0.0,0.2553191489361702,0.0,1.0,94
Commuter_170,4.992815533980583,4.477396700174859,30.436893203883496,0.0,0.2912621359223301,0.0,1.0,103
Commuter_171,4.712268041237113,3.9763803958380906,30.432989690721648,0.0,0.2268041237113402,0.0,1.0,97
Commuter_172,4.4412087912087905,4.219217893602988,32.857142857142854,0.0,0.25274725274725274,0.0,1.0,91
Commuter_173,4.876489361702127,4.6587982915544845,31.97872340425532,0.0,0.2978723404255319,0.0,1.0,94
Commuter_174,4.886792452830188,4.571957077490851,33.95283018867924,0.0,0.22641509433962265,0.0,1.0,106
Commuter_175,4.577032967032967,4.0659109938625315,31.934065934065934,0.0,0.27472527472527475,0.0,1.0,91
Commuter_176,4.944565217391304,4.81153157244375,32.858695652173914,0.0,0.18478260869565216,0.0,1.0,92
Commuter_177,4.675054945054945,4.521738695488808,31.34065934065934,0.0,0.25274725274725274,0.0,1.0,91
Commuter_178,5.105321100917432,5.714517018703385,32.091743119266056,0.0,0.22018348623853212,0.0,1.0,109
Commuter_179,5.144237288135593,5.469831230193747,32.440677966101696,0.0,0.2542372881355932,0.0,1.0,118
Commuter_180,4.5628125,4.131138928756114,31.947916666666668,0.0,0.20833333333333334,0.0,1.0,96
Commuter_181,4.801063829787235,4.469829918605215,33.42553191489362,0.0,0.23404255319148937,0.0,1.0,94
Commuter_182,4.419035087719298,4.281203612354751,33.63157894736842,0.0,0.2543859649122807,0.0,1.0,114
Commuter_183,4.63,4.732124036279781,35.364583333333336,0.0,0.2708333333333333,0.0,1.0,96
Commuter_184,5.794479166666666,5.721834426087618,32.96875,0.0,0.22916666666666666,0.0,1.0,96
Commuter_185,5.175726495726496,5.144925239267719,33.41880341880342,0.0,0.28205128205128205,0.0,1.0,117
Commuter_186,5.198415841584158,5.128922836751061,33.504950495049506,0.0,0.21782178217821782,0.0,1.0,101
Commuter_187,4.742021276595745,4.118786641402041,30.29787234042553,0.0,0.22340425531914893,0.0,1.0,94
Commuter_188,5.227280701754386,5.494043803860625,30.92105263157895,0.0,0.2894736842105263,0.0,1.0,114
Commuter_189,4.495287356321839,4.097149275277634,34.724137931034484,0.0,0.2988505747126437,0.0,1.0,87
Commuter_190,4.61360824742268,4.6523451043459,33.96907216494845,0.0,0.28865979381443296,0.0,1.0,97
Commuter_191,5.063604651162791,5.239305951519263,33.95348837209303,0.0,0.29069767441860467,0.0,1.0,86
Commuter_192,4.7882291666666665,4.652750628401195,36.302083333333336,0.0,0.3333333333333333,0.0,1.0,96
Commuter_193,5.154891304347826,4.9817476730727055,32.01086956521739,0.0,0.2391304347826087,0.0,1.0,92
Commuter_194,5.1259999999999994,4.4103016252328935,34.94736842105263,0.0,0.2631578947368421,0.0,1.0,95
Commuter_195,5.57391304347826,4.934467239470784,32.15217391304348,0.0,0.2391304347826087,0.0,1.0,92
Commuter_196,5.632127659574468,5.706422503633902,30.638297872340427,0.0,0.30851063829787234,0.0,1.0,94
Commuter_197,4.871807228915663,4.804257802778371,31.19277108433735,0.0,0.2891566265060241,0.0,1.0,83
Commuter_198,4.996153846153846,4.649977410466543,32.57692307692308,0.0,0.25,0.0,1.0,104
Commuter_199,5.260243902439025,4.459855496637563,34.47560975609756,0.0,0.21951219512195122,0.0,1.0,82
Night Owl_000,5.563518518518519,6.670609874850844,31.935185185185187,0.0,0.2777777777777778,1.0,0.0,108
Night Owl_001,5.81117117117117,5.43357018722727,31.216216216216218,0.0,0.25225225225225223,1.0,0.0,111
Night Owl_002,5.138019801980199,4.62963800308447,34.148514851485146,0.0,0.21782178217821782,1.0,0.0,101
Night Owl_003,4.9464,5.1911444642279845,31.66,0.0,0.32,1.0,0.0,100
Night Owl_004,5.093368421052632,4.777370105903393,31.71578947368421,0.0,0.2736842105263158,1.0,0.0,95
Night Owl_005,4.993780487804878,5.515687535408123,31.25609756097561,0.0,0.2682926829268293,1.0,0.0,82
Night Owl_006,4.734181818181818,5.4816903543479,36.06363636363636,0.0,0.17272727272727273,1.0,0.0,110
Night Owl_007,4.992075471698113,4.340317020894767,32.77358490566038,0.0,0.2641509433962264,1.0,0.0,106
Night Owl_008,5.488363636363637,5.540246662159063,34.50909090909091,0.0,0.3181818181818182,1.0,0.0,110
Night Owl_009,5.38125,4.989372528500487,31.173076923076923,0.0,0.28846153846153844,1.0,0.0,104
Night Owl_010,5.5405,5.872372634083718,32.38,0.0,0.24,1.0,0.0,100
Night Owl_011,4.972241379310344,4.813105313477017,31.79310344827586,0.0,0.25862068965517243,1.0,0.0,116
Night Owl_012,4.706904761904762,3.8605184046014096,32.345238095238095,0.0,0.2619047619047619,1.0,0.0,84
Night Owl_013,4.704227642276423,4.841034134225645,32.02439024390244,0.0,0.34146341463414637,1.0,0.0,123
Night Owl_014,5.360092592592593,5.3802410214869,31.40740740740741,0.0,0.3055555555555556,1.0,0.0,108
Night Owl_015,4.568260869565218,4.505155771762098,32.017391304347825,0.0,0.24347826086956523,1.0,0.0,115
Night Owl_016,5.013495145631068,5.217439780224618,32.83495145631068,0.0,0.3883495145631068,1.0,0.0,103
Night Owl_017,5.398217821782178,4.6050082293172085,31.297029702970296,0.0,0.2871287128712871,1.0,0.0,101
Night Owl_018,4.588543689320389,4.813704783295252,32.80582524271845,0.0,0.30097087378640774,1.0,0.0,103
Night Owl_019,4.8023364485981315,4.507544112204592,32.09345794392523,0.0,0.3364485981308411,1.0,0.0,107
Night Owl_020,4.811578947368421,4.569554417375743,30.82456140350877,0.0,0.21052631578947367,1.0,0.0,114
Night Owl_021,5.258712871287129,5.028833992759422,30.643564356435643,0.0,0.19801980198019803,1.0,0.0,101
Night Owl_022,5.2445054945054945,5.212266997453915,31.582417582417584,0.0,0.3076923076923077,1.0,0.0,91
Night Owl_023,4.255180722891566,5.974993287361425,33.25301204819277,0.0,0.3132530120481928,1.0,0.0,83
Night Owl_024,4.599391304347826,4.37331607431805,32.052173913043475,0.0,0.2608695652173913,1.0,0.0,115
Night Owl_025,4.524607843137255,4.281235287538471,30.65686274509804,0.0,0.28431372549019607,1.0,0.0,102
Night Owl_026,4.687699115044248,4.730918441647147,30.991150442477878,0.0,0.24778761061946902,1.0,0.0,113
Night Owl_027,5.452307692307692,5.385639491471323,32.52991452991453,0.0,0.2564102564102564,1.0,0.0,117
Night Owl_028,5.141078431372549,5.862780218870369,30.65686274509804,0.0,0.2647058823529412,1.0,0.0,102
Night Owl_029,4.765252525252525,4.573114944184451,32.23232323232323,0.0,0.2222222222222222,1.0,0.0,99
Night Owl_030,4.567238095238095,4.897470401849952,32.27619047619048,0.0,0.23809523809523808,1.0,0.0,105
Night Owl_031,4.73,5.052194180525513,31.16822429906542,0.0,0.29906542056074764,1.0,0.0,107
Night Owl_032,4.706666666666666,4.2497555716628055,34.04385964912281,0.0,0.24561403508771928,1.0,0.0,114
Night Owl_033,4.860366972477064,4.842310231966017,33.95412844036697,0.0,0.29357798165137616,1.0,0.0,109
Night Owl_034,4.537608695652174,4.774338541048271,32.369565217391305,0.0,0.21739130434782608,1.0,0.0,92
Night Owl_035,5.1825,4.564374402282368,33.854166666666664,0.0,0.3333333333333333,1.0,0.0,96
Night Owl_036,5.815959595959596,4.972852201579997,32.86868686868687,0.0,0.32323232323232326,1.0,0.0,99
Night Owl_037,5.317528089887641,5.331038036583255,31.97752808988764,0.0,0.19101123595505617,1.0,0.0,89
Night Owl_038,5.071089108910891,4.465517417050368,31.11881188118812,0.0,0.2079207920792079,1.0,0.0,101
Night Owl_039,5.1292857142857144,5.659526454635729,32.19387755102041,0.0,0.32653061224489793,1.0,0.0,98
Night Owl_040,5.470116279069767,5.672978985908145,31.08139534883721,0.0,0.26744186046511625,1.0,0.0,86
Night Owl_041,4.835416666666666,4.3125076150454,31.84375,0.0,0.23958333333333334,1.0,0.0,96
Night Owl_042,3.8024,4.49678496149182,32.41,0.0,0.25,1.0,0.0,100
Night Owl_043,5.306703296703297,5.532332450632586,29.615384615384617,0.0,0.31868131868131866,1.0,0.0,91
Night Owl_044,5.496260869565217,4.968202128284483,32.28695652173913,0.0,0.3739130434782609,1.0,0.0,115
Night Owl_045,4.37904,3.6407273785826493,30.448,0.0,0.232,1.0,0.0,125
Night Owl_046,5.644166666666667,6.003541808993791,29.0,0.0,0.23148148148148148,1.0,0.0,108
Night Owl_047,5.441489361702128,4.877102735362816,31.893617021276597,0.0,0.24468085106382978,1.0,0.0,94
Night Owl_048,4.753720930232558,4.811350806169445,31.569767441860463,0.0,0.20930232558139536,1.0,0.0,86
Night Owl_049,5.1139361702127655,4.807443649955228,30.861702127659573,0.0,0.2978723404255319,1.0,0.0,94
Night Owl_050,4.904455445544555,6.042159957374107,33.45544554455446,0.0,0.21782178217821782,1.0,0.0,101
Night Owl_051,5.851744186046512,5.126824769400868,32.51162790697674,0.0,0.29069767441860467,1.0,0.0,86
Night Owl_052,5.461363636363636,5.5062823964866,33.027272727272724,0.0,0.2909090909090909,1.0,0.0,110
Night Owl_053,5.12066037735849,5.158750544346571,32.33018867924528,0.0,0.14150943396226415,1.0,0.0,106
Night Owl_054,5.76030303030303,5.207833670528339,31.02020202020202,0.0,0.32323232323232326,1.0,0.0,99
Night Owl_055,5.959809523809524,5.317839168770377,29.17142857142857,0.0,0.2857142857142857,1.0,0.0,105
Night Owl_056,5.261333333333334,4.56398212315877,32.59047619047619,0.0,0.2571428571428571,1.0,0.0,105
Night Owl_057,4.644672897196262,4.89968179901685,30.242990654205606,0.0,0.2336448598130841,1.0,0.0,107
Night Owl_058,5.08191304347826,5.4258389109066885,30.62608695652174,0.0,0.2608695652173913,1.0,0.0,115
